Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket,prevRuns,prevOver,prevBall,prevIsDot_raw,prevIsDot
33478,2022-06-24,Batting,Death,19,4,Bowler A,23.73,140.64,1,0,1.0,19.0,3.0,0,0
33478,2022-06-24,Batting,Death,19,5,Bowler A,22.94,124.39,3,0,1.0,19.0,4.0,0,0
33478,2022-06-24,Batting,Death,19,6,Bowler A,41.29,125.47,1,0,3.0,19.0,5.0,0,0
33641,2023-09-08,Neutral,Death,16,1,Bowler B,32.9,157.04,4,0,1.0,2.0,6.0,0,0
33641,2023-09-08,Neutral,Death,16,2,Bowler B,26.6,136.48,6,0,4.0,16.0,1.0,0,0
33641,2023-09-08,Neutral,Death,16,3,Bowler B,38.09,143.22,1,0,6.0,16.0,2.0,0,0
33641,2023-09-08,Neutral,Death,16,4,Bowler B,23.19,137.55,2,0,1.0,16.0,3.0,0,0
33641,2023-09-08,Neutral,Death,16,5,Bowler B,48.08,124.74,0,0,2.0,16.0,4.0,0,0
33641,2023-09-08,Neutral,Death,16,6,Bowler B,47.71,143.46,0,1,0.0,16.0,5.0,1,1
33641,2023-09-08,Neutral,Death,19,1,Bowler B,39.45,119.47,4,0,0.0,16.0,6.0,1,0
33641,2023-09-08,Neutral,Death,19,2,Bowler B,28.02,117.62,2,0,4.0,19.0,1.0,0,0
33641,2023-09-08,Neutral,Death,19,3,Bowler B,38.77,129.35,0,0,2.0,19.0,2.0,0,0
33641,2023-09-08,Neutral,Death,19,4,Bowler B,29.47,128.84,0,0,0.0,19.0,3.0,1,1
33641,2023-09-08,Neutral,Death,19,5,Bowler B,50.57,129.15,6,0,0.0,19.0,4.0,1,1
33641,2023-09-08,Neutral,Death,19,6,Bowler B,40.4,141.4,1,0,6.0,19.0,5.0,0,0
34599,2022-01-22,Neutral,Death,16,1,Bowler B,58.11,154.26,3,0,3.0,3.0,6.0,0,0
34599,2022-01-22,Neutral,Death,16,2,Bowler B,48.18,135.35,6,0,3.0,16.0,1.0,0,0
34599,2022-01-22,Neutral,Death,16,3,Bowler B,50.83,127.25,4,0,6.0,16.0,2.0,0,0
34599,2022-01-22,Neutral,Death,16,4,Bowler B,29.37,129.17,0,0,4.0,16.0,3.0,0,0
34599,2022-01-22,Neutral,Death,16,5,Bowler B,47.75,158.66,0,1,0.0,16.0,4.0,1,1
34599,2022-01-22,Neutral,Death,16,6,Bowler B,36.89,123.88,0,1,0.0,16.0,5.0,1,1
34599,2022-01-22,Neutral,Death,19,1,Bowler B,43.72,139.66,4,0,0.0,16.0,6.0,1,0
34599,2022-01-22,Neutral,Death,19,2,Bowler B,52.69,156.98,6,0,4.0,19.0,1.0,0,0
34599,2022-01-22,Neutral,Death,19,3,Bowler B,22.1,180.42,0,0,6.0,19.0,2.0,0,0
34599,2022-01-22,Neutral,Death,19,4,Bowler B,27.62,163.1,0,1,0.0,19.0,3.0,1,1
34599,2022-01-22,Neutral,Death,19,5,Bowler B,26.54,130.42,0,1,0.0,19.0,4.0,1,1
34599,2022-01-22,Neutral,Death,19,6,Bowler B,30.11,208.59,4,0,0.0,19.0,5.0,1,1
34644,2023-08-29,Neutral,Death,18,1,Bowler B,46.17,154.67,1,0,0.0,2.0,6.0,1,0
34644,2023-08-29,Neutral,Death,18,2,Bowler B,44.71,137.03,1,0,1.0,18.0,1.0,0,0
34644,2023-08-29,Neutral,Death,18,3,Bowler B,47.27,157.08,6,0,1.0,18.0,2.0,0,0
34644,2023-08-29,Neutral,Death,18,4,Bowler B,23.88,126.57,2,0,6.0,18.0,3.0,0,0
34644,2023-08-29,Neutral,Death,18,5,Bowler B,33.96,197.29,0,0,2.0,18.0,4.0,0,0
34644,2023-08-29,Neutral,Death,18,6,Bowler B,43.14,105.92,4,0,0.0,18.0,5.0,1,1
34644,2023-08-29,Neutral,Death,20,1,Bowler B,38.49,132.62,0,0,4.0,18.0,6.0,0,0
34644,2023-08-29,Neutral,Death,20,2,Bowler B,49.7,132.94,0,0,0.0,20.0,1.0,1,1
34644,2023-08-29,Neutral,Death,20,3,Bowler B,16.36,165.76,0,0,0.0,20.0,2.0,1,1
34644,2023-08-29,Neutral,Death,20,4,Bowler B,36.36,150.12,6,0,0.0,20.0,3.0,1,1
34644,2023-08-29,Neutral,Death,20,5,Bowler B,12.65,168.16,1,0,6.0,20.0,4.0,0,0
34644,2023-08-29,Neutral,Death,20,6,Bowler B,27.22,125.31,1,0,1.0,20.0,5.0,0,0
35185,2022-05-16,Batting,Death,18,1,Bowler B,42.81,150.41,6,0,2.0,6.0,6.0,0,0
35185,2022-05-16,Batting,Death,18,2,Bowler B,33.16,145.88,1,0,6.0,18.0,1.0,0,0
35185,2022-05-16,Batting,Death,18,3,Bowler B,43.27,119.84,6,0,1.0,18.0,2.0,0,0
35185,2022-05-16,Batting,Death,18,4,Bowler B,36.02,156.13,6,0,6.0,18.0,3.0,0,0
35185,2022-05-16,Batting,Death,18,5,Bowler B,20.42,152.52,2,0,6.0,18.0,4.0,0,0
35185,2022-05-16,Batting,Death,18,6,Bowler B,51.3,157.41,0,0,2.0,18.0,5.0,0,0
35185,2022-05-16,Batting,Death,19,1,Bowler B,20.84,122.57,6,0,0.0,18.0,6.0,1,0
35185,2022-05-16,Batting,Death,19,2,Bowler B,50.74,143.08,4,0,6.0,19.0,1.0,0,0
35185,2022-05-16,Batting,Death,19,3,Bowler B,39.95,117.72,6,0,4.0,19.0,2.0,0,0
35185,2022-05-16,Batting,Death,19,4,Bowler B,41.76,149.25,0,0,6.0,19.0,3.0,0,0
35185,2022-05-16,Batting,Death,19,5,Bowler B,39.43,153.64,0,1,0.0,19.0,4.0,1,1
35185,2022-05-16,Batting,Death,19,6,Bowler B,37.34,173.3,2,0,0.0,19.0,5.0,1,1
36649,2023-08-28,Batting,Death,16,1,Bowler A,36.45,137.7,2,0,1.0,5.0,6.0,0,0
36649,2023-08-28,Batting,Death,16,2,Bowler A,32.31,132.18,1,0,2.0,16.0,1.0,0,0
36649,2023-08-28,Batting,Death,16,3,Bowler A,26.12,143.86,1,0,1.0,16.0,2.0,0,0
36649,2023-08-28,Batting,Death,16,4,Bowler A,33.69,151.54,0,0,1.0,16.0,3.0,0,0
36649,2023-08-28,Batting,Death,16,5,Bowler A,40.12,146.63,2,0,0.0,16.0,4.0,1,1
36649,2023-08-28,Batting,Death,16,6,Bowler A,24.1,178.22,1,0,2.0,16.0,5.0,0,0
36649,2023-08-28,Batting,Death,20,1,Bowler A,26.14,155.37,1,0,1.0,16.0,6.0,0,0
36649,2023-08-28,Batting,Death,20,2,Bowler A,45.76,150.43,1,0,1.0,20.0,1.0,0,0
36649,2023-08-28,Batting,Death,20,3,Bowler A,31.01,136.94,1,0,1.0,20.0,2.0,0,0
36649,2023-08-28,Batting,Death,20,4,Bowler A,16.97,118.32,6,0,1.0,20.0,3.0,0,0
36649,2023-08-28,Batting,Death,20,5,Bowler A,42.72,180.63,0,0,6.0,20.0,4.0,0,0
36649,2023-08-28,Batting,Death,20,6,Bowler A,30.17,152.94,0,0,0.0,20.0,5.0,1,1
36651,2023-04-12,Batting,Death,16,1,Bowler A,24.76,147.19,1,0,2.0,6.0,6.0,0,0
36651,2023-04-12,Batting,Death,16,2,Bowler A,27.02,140.02,0,0,1.0,16.0,1.0,0,0
36651,2023-04-12,Batting,Death,16,3,Bowler A,42.72,132.4,0,0,0.0,16.0,2.0,1,1
36651,2023-04-12,Batting,Death,16,4,Bowler A,48.63,162.29,1,0,0.0,16.0,3.0,1,1
36651,2023-04-12,Batting,Death,16,5,Bowler A,36.8,157.46,3,0,1.0,16.0,4.0,0,0
36651,2023-04-12,Batting,Death,16,6,Bowler A,40.99,136.92,4,0,3.0,16.0,5.0,0,0
36651,2023-04-12,Batting,Death,19,1,Bowler A,22.91,138.3,1,0,4.0,16.0,6.0,0,0
36651,2023-04-12,Batting,Death,19,2,Bowler A,29.64,181.19,3,0,1.0,19.0,1.0,0,0
36651,2023-04-12,Batting,Death,19,3,Bowler A,36.48,146.26,0,0,3.0,19.0,2.0,0,0
36651,2023-04-12,Batting,Death,19,4,Bowler A,40.37,120.18,0,0,0.0,19.0,3.0,1,1
36651,2023-04-12,Batting,Death,19,5,Bowler A,43.9,151.66,4,0,0.0,19.0,4.0,1,1
36651,2023-04-12,Batting,Death,19,6,Bowler A,29.46,149.77,1,0,4.0,19.0,5.0,0,0
36709,2022-01-16,Neutral,Death,17,1,Bowler B,33.54,122.08,6,0,0.0,6.0,6.0,1,0
36709,2022-01-16,Neutral,Death,17,2,Bowler B,55.02,150.88,2,0,6.0,17.0,1.0,0,0
36709,2022-01-16,Neutral,Death,17,3,Bowler B,30.1,165.59,2,0,2.0,17.0,2.0,0,0
36709,2022-01-16,Neutral,Death,17,4,Bowler B,38.71,135.3,4,0,2.0,17.0,3.0,0,0
36709,2022-01-16,Neutral,Death,17,5,Bowler B,36.03,144.64,1,0,4.0,17.0,4.0,0,0
36709,2022-01-16,Neutral,Death,17,6,Bowler B,32.86,129.93,0,0,1.0,17.0,5.0,0,0
36709,2022-01-16,Neutral,Death,20,1,Bowler B,16.94,123.63,4,0,0.0,17.0,6.0,1,0
36709,2022-01-16,Neutral,Death,20,2,Bowler B,40.29,177.12,0,0,4.0,20.0,1.0,0,0
36709,2022-01-16,Neutral,Death,20,3,Bowler B,36.99,159.21,0,0,0.0,20.0,2.0,1,1
36709,2022-01-16,Neutral,Death,20,4,Bowler B,30.0,160.64,6,0,0.0,20.0,3.0,1,1
36709,2022-01-16,Neutral,Death,20,5,Bowler B,10.57,129.66,6,0,6.0,20.0,4.0,0,0
36709,2022-01-16,Neutral,Death,20,6,Bowler B,27.27,147.72,6,0,6.0,20.0,5.0,0,0
36797,2023-04-15,Bowling,Death,16,1,Bowler A,39.58,184.79,3,0,0.0,6.0,6.0,1,0
36797,2023-04-15,Bowling,Death,16,2,Bowler A,14.68,126.15,1,0,3.0,16.0,1.0,0,0
36797,2023-04-15,Bowling,Death,16,3,Bowler A,36.96,145.31,0,0,1.0,16.0,2.0,0,0
36797,2023-04-15,Bowling,Death,16,4,Bowler A,55.78,157.25,0,0,0.0,16.0,3.0,1,1
36797,2023-04-15,Bowling,Death,16,5,Bowler A,10.37,133.97,0,0,0.0,16.0,4.0,1,1
36797,2023-04-15,Bowling,Death,16,6,Bowler A,28.63,157.96,2,0,0.0,16.0,5.0,1,1
36797,2023-04-15,Bowling,Death,20,1,Bowler A,22.83,172.85,1,0,2.0,16.0,6.0,0,0
36797,2023-04-15,Bowling,Death,20,2,Bowler A,47.21,150.46,0,0,1.0,20.0,1.0,0,0
36797,2023-04-15,Bowling,Death,20,3,Bowler A,53.02,123.45,1,0,0.0,20.0,2.0,1,1
36797,2023-04-15,Bowling,Death,20,4,Bowler A,13.56,137.37,1,0,1.0,20.0,3.0,0,0
36797,2023-04-15,Bowling,Death,20,5,Bowler A,49.97,174.3,0,0,1.0,20.0,4.0,0,0
36797,2023-04-15,Bowling,Death,20,6,Bowler A,39.63,152.68,1,0,0.0,20.0,5.0,1,1
36872,2022-05-14,Neutral,Death,17,1,Bowler A,45.7,151.32,0,0,1.0,6.0,6.0,0,0
36872,2022-05-14,Neutral,Death,17,2,Bowler A,40.74,142.69,2,0,0.0,17.0,1.0,1,1
36872,2022-05-14,Neutral,Death,17,3,Bowler A,35.13,142.49,1,0,2.0,17.0,2.0,0,0
36872,2022-05-14,Neutral,Death,17,4,Bowler A,18.97,134.32,2,0,1.0,17.0,3.0,0,0
36872,2022-05-14,Neutral,Death,17,5,Bowler A,41.05,138.17,3,0,2.0,17.0,4.0,0,0
36872,2022-05-14,Neutral,Death,17,6,Bowler A,18.7,137.24,0,0,3.0,17.0,5.0,0,0
36872,2022-05-14,Neutral,Death,18,1,Bowler A,39.35,183.44,1,0,0.0,17.0,6.0,1,0
36872,2022-05-14,Neutral,Death,18,2,Bowler A,30.57,174.41,3,0,1.0,18.0,1.0,0,0
36872,2022-05-14,Neutral,Death,18,3,Bowler A,30.41,145.83,6,0,3.0,18.0,2.0,0,0
36872,2022-05-14,Neutral,Death,18,4,Bowler A,47.96,140.66,0,0,6.0,18.0,3.0,0,0
36872,2022-05-14,Neutral,Death,18,5,Bowler A,43.75,156.86,0,0,0.0,18.0,4.0,1,1
36872,2022-05-14,Neutral,Death,18,6,Bowler A,37.64,174.44,1,0,0.0,18.0,5.0,1,1
37268,2022-05-05,Bowling,Death,17,1,Bowler B,30.99,148.05,1,0,0.0,2.0,6.0,1,0
37268,2022-05-05,Bowling,Death,17,2,Bowler B,32.72,159.26,1,0,1.0,17.0,1.0,0,0
37268,2022-05-05,Bowling,Death,17,3,Bowler B,36.68,137.32,6,0,1.0,17.0,2.0,0,0
37268,2022-05-05,Bowling,Death,17,4,Bowler B,22.5,135.85,0,1,6.0,17.0,3.0,0,0
37268,2022-05-05,Bowling,Death,17,5,Bowler B,39.35,181.74,2,0,0.0,17.0,4.0,1,1
37268,2022-05-05,Bowling,Death,17,6,Bowler B,42.22,131.31,1,0,2.0,17.0,5.0,0,0
37268,2022-05-05,Bowling,Death,18,1,Bowler B,25.95,136.36,0,0,1.0,17.0,6.0,0,0
37268,2022-05-05,Bowling,Death,18,2,Bowler B,32.56,145.58,1,0,0.0,18.0,1.0,1,1
37268,2022-05-05,Bowling,Death,18,3,Bowler B,37.24,158.66,1,0,1.0,18.0,2.0,0,0
37268,2022-05-05,Bowling,Death,18,4,Bowler B,29.29,137.29,1,0,1.0,18.0,3.0,0,0
37268,2022-05-05,Bowling,Death,18,5,Bowler B,27.34,167.47,1,0,1.0,18.0,4.0,0,0
37268,2022-05-05,Bowling,Death,18,6,Bowler B,20.8,160.82,2,0,1.0,18.0,5.0,0,0
37798,2023-05-29,Bowling,Death,17,1,Bowler A,35.44,157.57,0,0,1.0,3.0,6.0,0,0
37798,2023-05-29,Bowling,Death,17,2,Bowler A,21.53,157.49,1,0,0.0,17.0,1.0,1,1
37798,2023-05-29,Bowling,Death,17,3,Bowler A,36.74,135.97,1,0,1.0,17.0,2.0,0,0
37798,2023-05-29,Bowling,Death,17,4,Bowler A,42.43,177.3,1,0,1.0,17.0,3.0,0,0
37798,2023-05-29,Bowling,Death,17,5,Bowler A,26.83,158.71,1,0,1.0,17.0,4.0,0,0
37798,2023-05-29,Bowling,Death,17,6,Bowler A,33.83,135.54,2,0,1.0,17.0,5.0,0,0
37798,2023-05-29,Bowling,Death,20,1,Bowler A,26.14,148.18,1,0,2.0,17.0,6.0,0,0
37798,2023-05-29,Bowling,Death,20,2,Bowler A,48.75,169.11,0,0,1.0,20.0,1.0,0,0
37798,2023-05-29,Bowling,Death,20,3,Bowler A,18.45,192.73,2,0,0.0,20.0,2.0,1,1
37798,2023-05-29,Bowling,Death,20,4,Bowler A,42.78,200.48,0,0,2.0,20.0,3.0,0,0
37798,2023-05-29,Bowling,Death,20,5,Bowler A,33.66,129.86,1,0,0.0,20.0,4.0,1,1
37798,2023-05-29,Bowling,Death,20,6,Bowler A,20.55,178.61,0,0,1.0,20.0,5.0,0,0
38688,2023-07-16,Bowling,Death,17,1,Bowler B,44.18,122.65,0,0,1.0,2.0,6.0,0,0
38688,2023-07-16,Bowling,Death,17,2,Bowler B,33.64,111.57,4,0,0.0,17.0,1.0,1,1
38688,2023-07-16,Bowling,Death,17,3,Bowler B,34.41,134.49,0,0,4.0,17.0,2.0,0,0
38688,2023-07-16,Bowling,Death,17,4,Bowler B,44.47,92.25,0,0,0.0,17.0,3.0,1,1
38688,2023-07-16,Bowling,Death,17,5,Bowler B,20.24,145.72,4,0,0.0,17.0,4.0,1,1
38688,2023-07-16,Bowling,Death,17,6,Bowler B,36.34,182.53,0,0,4.0,17.0,5.0,0,0
38688,2023-07-16,Bowling,Death,18,1,Bowler B,43.18,134.09,0,0,0.0,17.0,6.0,1,0
38688,2023-07-16,Bowling,Death,18,2,Bowler B,24.81,142.4,1,0,0.0,18.0,1.0,1,1
38688,2023-07-16,Bowling,Death,18,3,Bowler B,39.36,183.17,0,0,1.0,18.0,2.0,0,0
38688,2023-07-16,Bowling,Death,18,4,Bowler B,66.46,180.88,6,0,0.0,18.0,3.0,1,1
38688,2023-07-16,Bowling,Death,18,5,Bowler B,42.86,148.73,0,0,6.0,18.0,4.0,0,0
38688,2023-07-16,Bowling,Death,18,6,Bowler B,30.78,144.62,0,1,0.0,18.0,5.0,1,1
38797,2022-11-02,Bowling,Death,18,1,Bowler A,33.31,165.37,0,0,0.0,3.0,6.0,1,0
38797,2022-11-02,Bowling,Death,18,2,Bowler A,43.99,150.75,2,0,0.0,18.0,1.0,1,1
38797,2022-11-02,Bowling,Death,18,3,Bowler A,36.84,141.71,1,0,2.0,18.0,2.0,0,0
38797,2022-11-02,Bowling,Death,18,4,Bowler A,45.39,151.86,1,0,1.0,18.0,3.0,0,0
38797,2022-11-02,Bowling,Death,18,5,Bowler A,27.23,149.35,0,0,1.0,18.0,4.0,0,0
38797,2022-11-02,Bowling,Death,18,6,Bowler A,38.9,146.92,0,0,0.0,18.0,5.0,1,1
38797,2022-11-02,Bowling,Death,19,1,Bowler A,19.8,168.96,0,0,0.0,18.0,6.0,1,0
38797,2022-11-02,Bowling,Death,19,2,Bowler A,27.46,157.65,0,0,0.0,19.0,1.0,1,1
38797,2022-11-02,Bowling,Death,19,3,Bowler A,46.6,156.4,0,0,0.0,19.0,2.0,1,1
38797,2022-11-02,Bowling,Death,19,4,Bowler A,39.09,144.47,0,0,0.0,19.0,3.0,1,1
38797,2022-11-02,Bowling,Death,19,5,Bowler A,20.56,163.74,0,0,0.0,19.0,4.0,1,1
38797,2022-11-02,Bowling,Death,19,6,Bowler A,32.86,169.41,2,0,0.0,19.0,5.0,1,1
39350,2023-08-26,Batting,Death,17,1,Bowler B,35.39,140.21,6,0,0.0,6.0,6.0,1,0
39350,2023-08-26,Batting,Death,17,2,Bowler B,38.82,151.56,0,0,6.0,17.0,1.0,0,0
39350,2023-08-26,Batting,Death,17,3,Bowler B,48.67,156.26,6,0,0.0,17.0,2.0,1,1
39350,2023-08-26,Batting,Death,17,4,Bowler B,36.69,133.32,2,0,6.0,17.0,3.0,0,0
39350,2023-08-26,Batting,Death,17,5,Bowler B,44.09,165.91,4,0,2.0,17.0,4.0,0,0
39350,2023-08-26,Batting,Death,17,6,Bowler B,23.74,162.96,1,0,4.0,17.0,5.0,0,0
39350,2023-08-26,Batting,Death,19,1,Bowler B,16.6,124.7,0,0,1.0,17.0,6.0,0,0
39350,2023-08-26,Batting,Death,19,2,Bowler B,52.65,208.06,4,0,0.0,19.0,1.0,1,1
39350,2023-08-26,Batting,Death,19,3,Bowler B,42.2,160.42,4,0,4.0,19.0,2.0,0,0
39350,2023-08-26,Batting,Death,19,4,Bowler B,38.45,129.84,0,0,4.0,19.0,3.0,0,0
39350,2023-08-26,Batting,Death,19,5,Bowler B,25.79,180.33,0,0,0.0,19.0,4.0,1,1
39350,2023-08-26,Batting,Death,19,6,Bowler B,38.15,170.03,2,0,0.0,19.0,5.0,1,1
39482,2022-12-05,Batting,Death,16,1,Bowler B,13.78,147.94,1,0,0.0,3.0,6.0,1,0
39482,2022-12-05,Batting,Death,16,2,Bowler B,47.35,120.67,0,0,1.0,16.0,1.0,0,0
39482,2022-12-05,Batting,Death,16,3,Bowler B,32.47,125.28,2,0,0.0,16.0,2.0,1,1
39482,2022-12-05,Batting,Death,16,4,Bowler B,47.47,141.1,6,0,2.0,16.0,3.0,0,0
39482,2022-12-05,Batting,Death,16,5,Bowler B,41.69,140.0,1,0,6.0,16.0,4.0,0,0
39482,2022-12-05,Batting,Death,16,6,Bowler B,32.6,145.54,1,0,1.0,16.0,5.0,0,0
39482,2022-12-05,Batting,Death,17,1,Bowler B,37.32,139.12,1,0,1.0,16.0,6.0,0,0
39482,2022-12-05,Batting,Death,17,2,Bowler B,29.43,156.46,2,0,1.0,17.0,1.0,0,0
39482,2022-12-05,Batting,Death,17,3,Bowler B,28.27,148.27,2,0,2.0,17.0,2.0,0,0
39482,2022-12-05,Batting,Death,17,4,Bowler B,43.85,191.0,0,0,2.0,17.0,3.0,0,0
39482,2022-12-05,Batting,Death,17,5,Bowler B,34.38,113.04,0,1,0.0,17.0,4.0,1,1
39482,2022-12-05,Batting,Death,17,6,Bowler B,32.63,107.11,0,0,0.0,17.0,5.0,1,1
39545,2022-09-12,Batting,Death,16,1,Bowler A,35.56,143.81,1,0,0.0,1.0,6.0,1,0
39545,2022-09-12,Batting,Death,16,2,Bowler A,32.6,150.18,1,0,1.0,16.0,1.0,0,0
39545,2022-09-12,Batting,Death,16,3,Bowler A,30.46,184.52,2,0,1.0,16.0,2.0,0,0
39545,2022-09-12,Batting,Death,16,4,Bowler A,41.72,138.55,1,0,2.0,16.0,3.0,0,0
39545,2022-09-12,Batting,Death,16,5,Bowler A,28.33,135.34,2,0,1.0,16.0,4.0,0,0
39545,2022-09-12,Batting,Death,16,6,Bowler A,31.93,174.02,0,0,2.0,16.0,5.0,0,0
39545,2022-09-12,Batting,Death,17,1,Bowler A,32.22,175.83,4,0,0.0,16.0,6.0,1,0
39545,2022-09-12,Batting,Death,17,2,Bowler A,44.26,154.57,1,0,4.0,17.0,1.0,0,0
39545,2022-09-12,Batting,Death,17,3,Bowler A,51.35,176.23,1,0,1.0,17.0,2.0,0,0
39545,2022-09-12,Batting,Death,17,4,Bowler A,27.67,136.6,3,0,1.0,17.0,3.0,0,0
39545,2022-09-12,Batting,Death,17,5,Bowler A,35.68,109.6,0,0,3.0,17.0,4.0,0,0
39545,2022-09-12,Batting,Death,17,6,Bowler A,32.34,170.73,3,0,0.0,17.0,5.0,1,1
39550,2023-06-06,Neutral,Death,17,1,Bowler A,28.51,123.47,0,0,0.0,1.0,6.0,1,0
39550,2023-06-06,Neutral,Death,17,2,Bowler A,24.2,153.6,0,0,0.0,17.0,1.0,1,1
39550,2023-06-06,Neutral,Death,17,3,Bowler A,33.25,165.94,2,0,0.0,17.0,2.0,1,1
39550,2023-06-06,Neutral,Death,17,4,Bowler A,31.91,140.54,3,0,2.0,17.0,3.0,0,0
39550,2023-06-06,Neutral,Death,17,5,Bowler A,29.07,177.39,0,1,3.0,17.0,4.0,0,0
39550,2023-06-06,Neutral,Death,17,6,Bowler A,21.59,143.61,2,0,0.0,17.0,5.0,1,1
39550,2023-06-06,Neutral,Death,19,1,Bowler A,27.39,157.51,3,0,2.0,17.0,6.0,0,0
39550,2023-06-06,Neutral,Death,19,2,Bowler A,34.86,142.4,0,0,3.0,19.0,1.0,0,0
39550,2023-06-06,Neutral,Death,19,3,Bowler A,26.35,172.21,4,0,0.0,19.0,2.0,1,1
39550,2023-06-06,Neutral,Death,19,4,Bowler A,48.21,158.54,0,1,4.0,19.0,3.0,0,0
39550,2023-06-06,Neutral,Death,19,5,Bowler A,34.61,147.72,0,0,0.0,19.0,4.0,1,1
39550,2023-06-06,Neutral,Death,19,6,Bowler A,42.12,140.02,0,0,0.0,19.0,5.0,1,1
39738,2023-09-18,Neutral,Death,16,1,Bowler B,25.92,132.36,1,0,0.0,6.0,6.0,1,0
39738,2023-09-18,Neutral,Death,16,2,Bowler B,11.41,122.36,1,0,1.0,16.0,1.0,0,0
39738,2023-09-18,Neutral,Death,16,3,Bowler B,21.28,162.14,1,0,1.0,16.0,2.0,0,0
39738,2023-09-18,Neutral,Death,16,4,Bowler B,37.67,122.44,1,0,1.0,16.0,3.0,0,0
39738,2023-09-18,Neutral,Death,16,5,Bowler B,31.74,131.65,1,0,1.0,16.0,4.0,0,0
39738,2023-09-18,Neutral,Death,16,6,Bowler B,51.62,140.05,2,0,1.0,16.0,5.0,0,0
39738,2023-09-18,Neutral,Death,19,1,Bowler B,32.81,148.0,4,0,2.0,16.0,6.0,0,0
39738,2023-09-18,Neutral,Death,19,2,Bowler B,42.99,143.96,1,0,4.0,19.0,1.0,0,0
39738,2023-09-18,Neutral,Death,19,3,Bowler B,37.48,152.46,2,0,1.0,19.0,2.0,0,0
39738,2023-09-18,Neutral,Death,19,4,Bowler B,50.14,111.13,2,0,2.0,19.0,3.0,0,0
39738,2023-09-18,Neutral,Death,19,5,Bowler B,24.01,155.28,3,0,2.0,19.0,4.0,0,0
39738,2023-09-18,Neutral,Death,19,6,Bowler B,26.16,155.76,4,0,3.0,19.0,5.0,0,0
40988,2023-02-16,Neutral,Death,18,1,Bowler A,32.27,171.28,0,1,0.0,3.0,6.0,1,0
40988,2023-02-16,Neutral,Death,18,1,Bowler A,33.21,113.07,0,1,0.0,18.0,1.0,1,1
40988,2023-02-16,Neutral,Death,18,2,Bowler A,47.75,165.82,0,0,0.0,18.0,1.0,1,1
40988,2023-02-16,Neutral,Death,18,2,Bowler A,35.22,131.07,0,0,0.0,18.0,2.0,1,1
40988,2023-02-16,Neutral,Death,18,3,Bowler A,38.11,132.29,4,0,0.0,18.0,2.0,1,1
40988,2023-02-16,Neutral,Death,18,3,Bowler A,21.19,140.79,1,0,4.0,18.0,3.0,0,0
40988,2023-02-16,Neutral,Death,18,4,Bowler A,38.98,170.33,0,0,1.0,18.0,3.0,0,0
40988,2023-02-16,Neutral,Death,18,4,Bowler A,25.38,156.51,0,0,0.0,18.0,4.0,1,1
40988,2023-02-16,Neutral,Death,18,5,Bowler A,34.22,151.48,1,0,0.0,18.0,4.0,1,1
40988,2023-02-16,Neutral,Death,18,5,Bowler A,27.0,144.6,2,0,1.0,18.0,5.0,0,0
40988,2023-02-16,Neutral,Death,18,6,Bowler A,24.41,131.63,0,1,2.0,18.0,5.0,0,0
40988,2023-02-16,Neutral,Death,18,6,Bowler A,47.1,172.05,1,0,0.0,18.0,6.0,1,1
41422,2023-07-29,Batting,Death,18,1,Bowler A,44.75,160.31,2,0,0.0,5.0,6.0,1,0
41422,2023-07-29,Batting,Death,18,2,Bowler A,31.25,173.65,0,0,2.0,18.0,1.0,0,0
41422,2023-07-29,Batting,Death,18,3,Bowler A,27.2,176.61,2,0,0.0,18.0,2.0,1,1
41422,2023-07-29,Batting,Death,18,4,Bowler A,31.23,145.87,0,1,2.0,18.0,3.0,0,0
41422,2023-07-29,Batting,Death,18,5,Bowler A,43.93,186.59,4,0,0.0,18.0,4.0,1,1
41422,2023-07-29,Batting,Death,18,6,Bowler A,32.2,113.48,2,0,4.0,18.0,5.0,0,0
41422,2023-07-29,Batting,Death,19,1,Bowler A,19.65,112.4,1,0,2.0,18.0,6.0,0,0
41422,2023-07-29,Batting,Death,19,2,Bowler A,46.45,154.19,0,0,1.0,19.0,1.0,0,0
41422,2023-07-29,Batting,Death,19,3,Bowler A,36.85,158.51,4,0,0.0,19.0,2.0,1,1
41422,2023-07-29,Batting,Death,19,4,Bowler A,49.7,155.91,0,0,4.0,19.0,3.0,0,0
41422,2023-07-29,Batting,Death,19,5,Bowler A,25.48,136.46,3,0,0.0,19.0,4.0,1,1
41422,2023-07-29,Batting,Death,19,6,Bowler A,40.86,142.08,0,0,3.0,19.0,5.0,0,0
42535,2022-08-09,Bowling,Death,17,1,Bowler A,34.82,130.47,0,0,4.0,4.0,6.0,0,0
42535,2022-08-09,Bowling,Death,17,1,Bowler A,45.23,146.19,0,0,0.0,17.0,1.0,1,1
42535,2022-08-09,Bowling,Death,17,2,Bowler A,37.13,143.32,1,0,0.0,17.0,1.0,1,1
42535,2022-08-09,Bowling,Death,17,2,Bowler A,12.31,145.81,1,0,1.0,17.0,2.0,0,0
42535,2022-08-09,Bowling,Death,17,3,Bowler A,28.72,151.98,0,0,1.0,17.0,2.0,0,0
42535,2022-08-09,Bowling,Death,17,3,Bowler A,33.04,129.15,0,0,0.0,17.0,3.0,1,1
